AUPRC,AUROC,DOR,accuracy,balanced_accuracy,f1_score,fall_out,false_discovery_rate,false_negatives_over_total,false_omission_rate,false_positives_over_total,fowlkes_mallows_index,informedness,loss,markedness,mcc,miss_rate,negative_likelyhood_ratio,negative_predictive_value,positive_likelyhood_ratio,precision,prevalence_threshold,recall,specificity,threat_score,true_negatives_over_total,true_positives_over_total,holdout,subset,feature_set
0.962148904800415,0.9936186671257019,24.91515350341797,0.9575772881507874,0.9614126086235046,0.9423291087150574,0.0001458759215893224,0.03748341277241707,0.0003113577258773148,0.0003125692601315677,0.00014528627798426896,0.9614126086235046,0.942536473274231,0.0005646807258017361,0.9622039794921875,0.9423089027404785,0.07702895998954773,0.0770401880145073,0.9996874332427979,6322.76220703125,0.9625166058540344,0.01241470966488123,0.9229710698127747,0.9998541474342346,0.8909474015235901,0.9958126544952393,0.003730728989467025,3,validation,"Extended Connectivity (2r, 2048b)"
0.9632201790809631,0.9940053224563599,24.099119186401367,0.9577380418777466,0.9601579904556274,0.9421826004981995,0.0001359271991532296,0.035035863518714905,0.0003222332161385566,0.00032348313834518194,0.00013537658378481865,0.9601579904556274,0.9424452781677246,0.0005280724726617336,0.9646406173706055,0.9422176480293274,0.07954804599285126,0.0795588493347168,0.999676525592804,6766.67578125,0.9649641513824463,0.01200504507869482,0.9204519391059875,0.9998641014099121,0.890685498714447,0.9958138465881348,0.0037285666912794113,3,test,"Extended Connectivity (2r, 2048b)"
0.9993539452552795,0.9999378323554993,227.8267364501953,0.976212203502655,0.9956299066543579,0.9952429533004761,3.0042135676922044e-06,0.0007448546239174902,3.5379660403123125e-05,3.5522352845873684e-05,2.992048393934965e-06,0.9956299066543579,0.995250940322876,1.7202870367327705e-05,0.9992196559906006,0.9952318668365479,0.00873713381588459,0.008737158961594105,0.9999644756317139,319328.15625,0.9992551207542419,0.0017481048125773668,0.9912628531455994,0.9999969601631165,0.9905309677124023,0.9959475994110107,0.004013963975012302,4,subtrain,"Extended Connectivity (2r, 2048b)"
0.9672949314117432,0.992563784122467,29.896215438842773,0.9760127067565918,0.9676336050033569,0.9502625465393066,0.00013554781617131084,0.034397903829813004,0.00026170426281169057,0.0002627353824209422,0.00013499867054633796,0.9676336050033569,0.9503824710845947,0.000612705887760967,0.9653394222259521,0.9501843452453613,0.06459720432758331,0.0646059513092041,0.9997372627258301,6895.8193359375,0.9656020998954773,0.011894323863089085,0.9354028105735779,0.9998644590377808,0.9052383303642273,0.9958136677742004,0.0037896204739809036,4,validation,"Extended Connectivity (2r, 2048b)"
0.9661695957183838,0.9920347332954407,27.543994903564453,0.9760462641716003,0.9649664163589478,0.9470351338386536,0.0001387098163831979,0.035371020436286926,0.00028326624305918813,0.00028437693254090846,0.0001381479378324002,0.9649664163589478,0.9471926689147949,0.0005991617799736559,0.9643446207046509,0.9469824433326721,0.06992847472429276,0.06993816792964935,0.9997156262397766,6700.32958984375,0.9646289944648743,0.012064465321600437,0.9300715327262878,0.9998612999916077,0.8993985652923584,0.9958110451698303,0.0037675334606319666,4,test,"Extended Connectivity (2r, 2048b)"
0.9961088299751282,0.9999641180038452,93.29676818847656,0.9479993581771851,0.989395260810852,0.9868093729019165,2.02388964680722e-05,0.005060121882706881,8.579825225751847e-05,8.614140097051859e-05,2.015694735746365e-05,0.989395260810852,0.9868423342704773,4.600114334607497e-05,0.9948537349700928,0.986789345741272,0.02118929661810398,0.021189723163843155,0.9999138712882996,48125.0625,0.9949398636817932,0.0045295823365449905,0.978810727596283,0.9999797344207764,0.9739622473716736,0.9959307312965393,0.0039633335545659065,0,subtrain,Layered (2048b)
0.9617526531219482,0.9946125745773315,24.37285614013672,0.946410059928894,0.9605878591537476,0.9382419586181641,0.0001734929101075977,0.04423423111438751,0.00031870603561401367,0.0003199558414053172,0.00017278989253100008,0.9605878591537476,0.9383996725082397,0.0005233839037828147,0.9554457664489746,0.9381541609764099,0.0786508098244667,0.07866445183753967,0.9996800422668457,5307.52783203125,0.9557657837867737,0.013537183403968811,0.9213491678237915,0.9998264908790588,0.8836683630943298,0.995775043964386,0.003733458463102579,0,validation,Layered (2048b)
0.9603562951087952,0.9945987462997437,23.71306800842285,0.946477472782135,0.9595355987548828,0.9365395903587341,0.00017825687245931476,0.04550738260149956,0.00032710409141145647,0.00032838518382050097,0.00017753479187376797,0.9595355987548828,0.9367053508758545,0.0005341444630175829,0.9541642665863037,0.9364534616470337,0.0807504951953888,0.08076488226652145,0.9996716380119324,5153.98974609375,0.9544926285743713,0.013734853826463223,0.9192495346069336,0.9998217225074768,0.8806530237197876,0.9957716464996338,0.0037236956413835287,0,test,Layered (2048b)
0.995335578918457,0.9999583959579468,82.92461395263672,0.9422083497047424,0.9880845546722412,0.9852479696273804,2.2057265596231446e-05,0.005525627639144659,9.64279388426803e-05,9.681281517259777e-05,2.19679313886445e-05,0.9880845546722412,0.9852903485298157,5.3716590628027916e-05,0.9943774938583374,0.9852312207221985,0.023808753117918968,0.023809274658560753,0.99990314245224,44057.38671875,0.9944743514060974,0.004730542656034231,0.9761912226676941,0.9999779462814331,0.9709249138832092,0.9959279894828796,0.003953676670789719,1,subtrain,Layered (2048b)
0.9700477719306946,0.9966482520103455,27.197525024414062,0.9400055408477783,0.9645359516143799,0.9437465667724609,0.00016263579891528934,0.04128096625208855,0.0002864785201381892,0.00028760702116414905,0.0001619774120626971,0.9645359516143799,0.9438616037368774,0.00032703683245927095,0.9584314823150635,0.9436374306678772,0.07076548039913177,0.07077698409557343,0.9997124075889587,5710.08056640625,0.95871901512146,0.013057858683168888,0.929234504699707,0.999837338924408,0.8934849500656128,0.9957897663116455,0.0037618018686771393,1,validation,Layered (2048b)
0.9666287302970886,0.9961040019989014,27.123260498046875,0.9403454065322876,0.9644423127174377,0.942667543888092,0.0001710895012365654,0.0433158278465271,0.0002873812918551266,0.00028851625393144786,0.0001703964517218992,0.9644423127174377,0.9427687525749207,0.00036767160054296255,0.9563956260681152,0.9425398111343384,0.07094433158636093,0.07095646113157272,0.9997115135192871,5427.06005859375,0.9566841721534729,0.013387748040258884,0.9290556907653809,0.9998289346694946,0.8915526270866394,0.9957787990570068,0.003763418411836028,1,test,Layered (2048b)
0.995368242263794,0.9999547600746155,87.33931732177734,0.9443684220314026,0.9886800646781921,0.9840774536132812,3.668298450065777e-05,0.009149949066340923,9.149371908279136e-05,9.186051465803757e-05,3.653449675766751e-05,0.9886800646781921,0.9841004014015198,5.775046884082258e-05,0.9907581806182861,0.984036386013031,0.022603193297982216,0.022604018449783325,0.9999082088470459,26571.98046875,0.990850031375885,0.006086824461817741,0.9773967862129211,0.9999633431434631,0.9686540365219116,0.9959155917167664,0.0039563290774822235,2,subtrain,Layered (2048b)
0.9656214714050293,0.9960606694221497,26.084232330322266,0.9430992007255554,0.9630781412124634,0.9396758675575256,0.00018445577006787062,0.04659956321120262,0.0002988656342495233,0.0003000485012307763,0.0001837073650676757,0.9630781412124634,0.9397732615470886,0.0004173782072030008,0.9531004428863525,0.9395319223403931,0.07365915179252625,0.07367273420095444,0.9996999502182007,5019.30029296875,0.9534004330635071,0.013915527611970901,0.9263408184051514,0.9998155236244202,0.8862156867980957,0.9957588911056519,0.003758547594770789,2,validation,Layered (2048b)
0.9640101790428162,0.9957916736602783,26.11294937133789,0.9431594014167786,0.9631173014640808,0.9392550587654114,0.0001881225616671145,0.04755206033587456,0.00029804682708345354,0.00029922579415142536,0.00018736050697043538,0.9631173014640808,0.9393451809883118,0.000449271232355386,0.9521486759185791,0.939102292060852,0.07357727736234665,0.07359111309051514,0.9997007846832275,4921.95361328125,0.9524479508399963,0.014049489051103592,0.9264227151870728,0.9998118877410889,0.8854674696922302,0.9957618117332458,0.0037527529057115316,2,test,Layered (2048b)
0.998024582862854,0.9999796152114868,130.5724639892578,0.963373064994812,0.9923996925354004,0.990320086479187,1.6549576685065404e-05,0.00411382457241416,6.152076093712822e-05,6.176823808345944e-05,1.6482525097671896e-05,0.9923996925354004,0.9903355240821838,3.2810021366458386e-05,0.9958243370056152,0.990296483039856,0.015184100717306137,0.015184350311756134,0.9999382495880127,59149.6015625,0.9958861470222473,0.004085171967744827,0.9848158955574036,0.9999834299087524,0.9808257818222046,0.99593186378479,0.003990135621279478,3,subtrain,Layered (2048b)
0.9676132798194885,0.9952499866485596,29.267385482788086,0.9616818428039551,0.9669612050056458,0.9461389780044556,0.0001641104172449559,0.04149344563484192,0.00026642816374078393,0.00026748180971480906,0.0001634470681892708,0.9669612050056458,0.9462177753448486,0.0005313744768500328,0.9582390785217285,0.9460026025772095,0.06591352075338364,0.06592433154582977,0.999732494354248,5688.35107421875,0.9585065841674805,0.013080666773021221,0.9340865015983582,0.9998359084129333,0.8977834582328796,0.9957944750785828,0.0037756587844341993,3,validation,Layered (2048b)
0.9648319482803345,0.9946727156639099,27.965261459350586,0.9620996713638306,0.9654759168624878,0.9430848360061646,0.00017699204909149557,0.044648174196481705,0.0002789832360576838,0.0002800890651997179,0.00017627509078010917,0.9654759168624878,0.9431625604629517,0.0005851286696270108,0.9550716876983643,0.9429346323013306,0.0688711479306221,0.06888332962989807,0.9997199177742004,5257.880859375,0.9553518295288086,0.013598627410829067,0.9311288595199585,0.9998230338096619,0.8922994136810303,0.9957728981971741,0.003771816613152623,3,test,Layered (2048b)
0.9975742101669312,0.999962568283081,110.8196029663086,0.9526456594467163,0.9910570383071899,0.9889957308769226,1.620695911697112e-05,0.004042276181280613,7.236040255520493e-05,7.265050953719765e-05,1.6141329979291186e-05,0.9910570383071899,0.9890198707580566,3.77317592210602e-05,0.9958851337432861,0.9889755845069885,0.01786964386701584,0.01786993071436882,0.9999274015426636,60227.6796875,0.9959577322006226,0.004046454094350338,0.9821303486824036,0.9999837875366211,0.9782309532165527,0.9959344863891602,0.003976987674832344,4,subtrain,Layered (2048b)
0.9694824814796448,0.9958507418632507,28.17302894592285,0.9513689279556274,0.965721845626831,0.9464927315711975,0.0001501987862866372,0.03812402859330177,0.00027713566669262946,0.000278227380476892,0.0001495902833994478,0.965721845626831,0.9466138482093811,0.00042798041249625385,0.9615976810455322,0.94640052318573,0.06840618699789047,0.06841645389795303,0.9997217655181885,6198.279296875,0.9618759751319885,0.012538528069853783,0.9315938353538513,0.999849796295166,0.8984206914901733,0.9957990646362305,0.0037741889245808125,4,validation,Layered (2048b)
0.9661786556243896,0.9956609606742859,26.57185173034668,0.9512316584587097,0.9637311697006226,0.942872166633606,0.00016282593423966318,0.0413711853325367,0.00029317595181055367,0.00029432965675368905,0.00016216635413002223,0.9637311697006226,0.9429996013641357,0.0004739319847431034,0.9583344459533691,0.9427720308303833,0.07237482815980911,0.07238660752773285,0.9997056722640991,5693.5390625,0.9586288332939148,0.013076149858534336,0.9276251792907715,0.9998371601104736,0.8919188380241394,0.9957870244979858,0.0037576239556074142,4,test,Layered (2048b)
0.9935315847396851,0.999893069267273,93.56085205078125,0.9439088702201843,0.9894248247146606,0.9885314702987671,6.37736002317979e-06,0.0015999365132302046,8.561453432776034e-05,8.595576946390793e-05,6.351538104354404e-06,0.9894248247146606,0.9885798096656799,5.204037006478757e-05,0.9983141422271729,0.9885339736938477,0.021143924444913864,0.02114405855536461,0.9999141097068787,151119.609375,0.998400092124939,0.00255785183981061,0.978856086730957,0.9999935626983643,0.977323055267334,0.9959445595741272,0.003963517025113106,0,subtrain,Atom Pair (2048b)
0.9512647390365601,0.9940893650054932,22.389053344726562,0.9413430094718933,0.9572449922561646,0.931376039981842,0.00020131924247834831,0.05131925269961357,0.0003456847625784576,0.0003470406518317759,0.00020050346211064607,0.9572449922561646,0.9315310120582581,0.0006422887090593576,0.948333740234375,0.9312581419944763,0.08530867099761963,0.08532583713531494,0.9996529817581177,4541.23095703125,0.9486807584762573,0.014619688503444195,0.9146913290023804,0.9997986555099487,0.8715657591819763,0.9957473278045654,0.0037064796779304743,0,validation,Atom Pair (2048b)
0.9506874084472656,0.9943573474884033,22.365982055664062,0.9414042830467224,0.9572027921676636,0.9314738512039185,0.00020001197117380798,0.05102391913533211,0.0003459157014731318,0.0003472715034149587,0.0001992017641896382,0.9572027921676636,0.9316323399543762,0.0006329243187792599,0.9486289024353027,0.9313599467277527,0.08539441972970963,0.08541149646043777,0.9996527433395386,4570.46875,0.9489760994911194,0.014573322609066963,0.9146055579185486,0.9997999668121338,0.8717371225357056,0.9957500100135803,0.0037048840895295143,0,test,Atom Pair (2048b)
0.997285008430481,0.9999735951423645,121.4151840209961,0.944195568561554,0.9918311238288879,0.9916638135910034,8.169356533471728e-07,0.00020418514031916857,6.616624887101352e-05,6.643096276093274e-05,8.136270253089606e-07,0.9918311238288879,0.9916966557502747,3.136352825094946e-05,0.9997293949127197,0.9916633367538452,0.016336925327777863,0.016336936503648758,0.9999336004257202,1072772.125,0.9997957944869995,0.0009201898355968297,0.9836630821228027,0.9999991655349731,0.9834654927253723,0.9959490895271301,0.003983937669545412,1,subtrain,Atom Pair (2048b)
0.958897054195404,0.9948091506958008,24.80693817138672,0.9406532049179077,0.9612507820129395,0.9390620589256287,0.00017243821639567614,0.04395722597837448,0.00031303733703680336,0.00031426516943611205,0.00017174013191834092,0.9612507820129395,0.9392101764678955,0.0006631630822084844,0.9557285308837891,0.9389681220054626,0.07732600718736649,0.07733933627605438,0.9996857643127441,5347.64990234375,0.9560427665710449,0.013486325740814209,0.9226740002632141,0.9998275637626648,0.8851243853569031,0.9957799911499023,0.003735243109986186,1,validation,Atom Pair (2048b)
0.9579154253005981,0.99503093957901,24.250560760498047,0.9408344626426697,0.9603970050811768,0.9376985430717468,0.00017631746595725417,0.04495420679450035,0.0003201336949132383,0.00032138911774381995,0.0001756032434059307,0.9603970050811768,0.9378532767295837,0.0006771435146220028,0.9547244310379028,0.9376057982444763,0.07902975380420685,0.0790436789393425,0.9996786117553711,5220.40283203125,0.9550458192825317,0.013647401705384254,0.9209702610969543,0.9998236894607544,0.8827047944068909,0.9957736134529114,0.0037306661251932383,1,test,Atom Pair (2048b)
0.989263653755188,0.9998652338981628,64.3033447265625,0.9233092665672302,0.9846868515014648,0.9817900061607361,2.1767329599242657e-05,0.005494505632668734,0.0001238812692463398,0.00012437198893167078,2.1679221390513703e-05,0.9846868515014648,0.9818702340126038,8.097053796518594e-05,0.9943810701370239,0.9817978143692017,0.030604436993598938,0.030605100095272064,0.9998756051063538,44330.76953125,0.9945054650306702,0.004721400793641806,0.9693955779075623,0.9999781847000122,0.9642313718795776,0.9959304928779602,0.003923939075320959,2,subtrain,Atom Pair (2048b)
0.9480572938919067,0.9960236549377441,19.514280319213867,0.9186846613883972,0.9512535333633423,0.9235920906066895,0.00021217684843577445,0.05454693362116814,0.00039470838964916766,0.0003962434420827776,0.00021131595713086426,0.9512535333633423,0.9238390326499939,0.0005195290432311594,0.9450567960739136,0.9235369563102722,0.09728079289197922,0.0973014310002327,0.9996037483215332,4252.55615234375,0.9454530477523804,0.015100163407623768,0.9027191996574402,0.9997878074645996,0.858031690120697,0.9957312941551208,0.0036627049557864666,2,validation,Atom Pair (2048b)
0.9467805027961731,0.9958316683769226,19.577993392944336,0.9188529849052429,0.9514044523239136,0.9242472648620605,0.0002076009550364688,0.05349964275956154,0.0003928608202841133,0.00039438498788513243,0.0002067600144073367,0.9514044523239136,0.9245027899742126,0.0005139154964126647,0.94610595703125,0.9242039322853088,0.09698351472616196,0.09700363874435425,0.9996055960655212,4347.67626953125,0.9465003609657288,0.01493600383400917,0.9030165076255798,0.9997923970222473,0.8591632843017578,0.9957424402236938,0.003657938912510872,2,test,Atom Pair (2048b)
0.9972642660140991,0.999966561794281,149.22499084472656,0.956376850605011,0.9933433532714844,0.9931439757347107,1.2649362588490476e-06,0.0003150329866912216,5.393566607381217e-05,5.4152216762304306e-05,1.2598111425177194e-06,0.9933433532714844,0.9931651949882507,3.033462962775957e-05,0.9996308088302612,0.993137776851654,0.013311999849975109,0.013312014751136303,0.9999458193778992,722882.125,0.9996849894523621,0.0011250548996031284,0.9866880178451538,0.9999987483024597,0.9863812923431396,0.9959470629692078,0.003997722174972296,3,subtrain,Atom Pair (2048b)
0.9564077854156494,0.993287205696106,25.853511810302734,0.9551188349723816,0.9627609848976135,0.9402392506599426,0.00017602079606149346,0.044755320996046066,0.00030033529037609696,0.0003015163529198617,0.00017530930927023292,0.9627609848976135,0.9403552412986755,0.0007607945590279996,0.9549431800842285,0.9401174187660217,0.07430204004049301,0.07431510835886002,0.9996984601020813,5256.0400390625,0.9552446603775024,0.013601642102003098,0.9256979823112488,0.9998239874839783,0.8872184157371521,0.9957826137542725,0.0037417514249682426,3,validation,Atom Pair (2048b)
0.9540165662765503,0.9932824373245239,24.68600845336914,0.9553394913673401,0.961068332195282,0.9378629922866821,0.0001811238325899467,0.046058837324380875,0.00031467495136894286,0.00031591224251315,0.00018039012502413243,0.961068332195282,0.9379962086677551,0.0007958944770507514,0.9536252021789551,0.9377487897872925,0.07768218219280243,0.07769624888896942,0.9996840953826904,5089.384765625,0.9539411664009094,0.013820408843457699,0.9223178029060364,0.9998188614845276,0.8829962611198425,0.9957687854766846,0.0037361248396337032,3,test,Atom Pair (2048b)
0.9964889883995056,0.9999656677246094,126.17997741699219,0.9525487422943115,0.9921371936798096,0.9919038414955139,1.396696234223782e-06,0.0003488884831313044,6.367290916386992e-05,6.392779323505238e-05,1.3910404277339694e-06,0.9921371936798096,0.9919336438179016,3.411661964491941e-05,0.9995872974395752,0.9919012188911438,0.015724249184131622,0.015724269673228264,0.9999361038208008,657632.3125,0.9996511340141296,0.001178801292553544,0.984275758266449,0.9999986290931702,0.9839377403259277,0.9959492683410645,0.003985672257840633,4,subtrain,Atom Pair (2048b)
0.9627763628959656,0.9952271580696106,26.05024528503418,0.951250433921814,0.9630317687988281,0.941687822341919,0.0001665361924096942,0.04232974350452423,0.0002988656342495233,0.00030004128348082304,0.0001658615074120462,0.9630317687988281,0.9418190121650696,0.0005260220495983958,0.9573702812194824,0.9415867924690247,0.07376985251903534,0.07378213107585907,0.9996999502182007,5558.39697265625,0.957670271396637,0.013231450691819191,0.9262301325798035,0.9998334646224976,0.8898016214370728,0.9957827925682068,0.0037524590734392405,4,validation,Atom Pair (2048b)
0.9597424268722534,0.9943356513977051,24.833871841430664,0.9511867165565491,0.9612911939620972,0.9393056631088257,0.00017083653074223548,0.04353712126612663,0.0003129113756585866,0.00031413903343491256,0.0001701445144135505,0.9612911939620972,0.9394568800926208,0.0005914602079428732,0.9561487436294556,0.9392156004905701,0.07724681496620178,0.07726000249385834,0.9996858835220337,5398.22119140625,0.9564628601074219,0.013423509895801544,0.9227532148361206,0.9998291730880737,0.8855574131011963,0.9957790374755859,0.0037378885317593813,4,test,Atom Pair (2048b)
0.8734534382820129,0.9981696009635925,4.747011184692383,0.35904449224472046,0.8259965777397156,0.7751325368881226,0.00012391054769977927,0.04464998096227646,0.0014086241135373712,0.001412528450600803,0.0001234088122146204,0.8259965777397156,0.7893035411834717,0.0004641635750886053,0.9539375305175781,0.7886448502540588,0.347883015871048,0.3479260802268982,0.9985875487327576,5258.56103515625,0.9553500413894653,0.013594204559922218,0.6521170139312744,0.9998761415481567,0.6328297257423401,0.9958274364471436,0.002640507649630308,0,subtrain,Functional Groups
0.7977175116539001,0.9923508763313293,4.0107245445251465,0.3528542220592499,0.8004280924797058,0.7239399552345276,0.00024221550847869366,0.09011411666870117,0.0016164148692041636,0.0016207535518333316,0.00024123401090037078,0.8004280924797058,0.7395477890968323,0.000729634310118854,0.9082651138305664,0.7387399673461914,0.3989015817642212,0.3989981710910797,0.9983792304992676,2480.6435546875,0.9098858833312988,0.019679395481944084,0.6010984182357788,0.9997577667236328,0.5673243999481201,0.9957066178321838,0.0024357496295124292,0,validation,Functional Groups
0.7978515028953552,0.9928456544876099,4.020637035369873,0.35193830728530884,0.8008221387863159,0.7245230078697205,0.00024234165903180838,0.09007710218429565,0.0016126777045428753,0.0016170104499906301,0.00024135998683050275,0.8008221387863159,0.7400475144386292,0.0007187313167378306,0.9083058834075928,0.739240825176239,0.3981133997440338,0.3982098698616028,0.9983829855918884,2482.603759765625,0.9099228978157043,0.019671449437737465,0.6018865704536438,0.9997576475143433,0.5680408477783203,0.9957078695297241,0.002438122173771262,0,test,Functional Groups
0.8724263906478882,0.9981154203414917,4.746430397033691,0.362920343875885,0.8259789347648621,0.7748938202857971,0.00012583450006786734,0.04530360549688339,0.0014090975746512413,0.0014130064519122243,0.00012532486289273947,0.8259789347648621,0.7890133261680603,0.0004679982957895845,0.953283429145813,0.7883531451225281,0.34791624546051025,0.3479599952697754,0.9985870122909546,5177.95947265625,0.9546964168548584,0.01370391808450222,0.6520837545394897,0.9998741149902344,0.632511556148529,0.9958245754241943,0.002641008235514164,1,subtrain,Functional Groups
0.7986774444580078,0.9928135275840759,4.042229652404785,0.356692910194397,0.8016750812530518,0.725648820400238,0.00024390099861193448,0.09042241424322128,0.0016047625103965402,0.001609085244126618,0.00024291362205985934,0.8016750812530518,0.7409558296203613,0.0007432522252202034,0.9079685211181641,0.7401506900787354,0.396405965089798,0.39650261402130127,0.9983909130096436,2473.73583984375,0.9095776081085205,0.01970572955906391,0.6035940051078796,0.9997560977935791,0.5694261193275452,0.9957088232040405,0.002443517791107297,1,validation,Functional Groups
0.7995065450668335,0.9930576682090759,4.036384105682373,0.3564193546772003,0.8014448881149292,0.7256491184234619,0.00024073953682091087,0.08936676383018494,0.00160763890016824,0.0016119636129587889,0.0002397643547737971,0.8014448881149292,0.7411009669303894,0.0007177257211878896,0.9090213775634766,0.7402969598770142,0.3968694806098938,0.39696499705314636,0.9983880519866943,2504.28369140625,0.9106332659721375,0.019587507471442223,0.6031305193901062,0.9997592568397522,0.5694264769554138,0.9957094192504883,0.0024431608617305756,1,test,Functional Groups
