feature_set,set,average_precision,accuracy
mqns_skfp_fingerprint,valid,0.7857833536395702,0.6904456556588651
pattern_skfp_fingerprint,train,0.9642446940950972,0.951002004008016
pattern_skfp_fingerprint,valid,0.767846590977739,0.6582237896761782
secfp_skfp_fingerprint,train,0.9559795860568052,0.901503006012024
secfp_skfp_fingerprint,valid,0.7638039992628809,0.6175857646681628
morgan_fingerprint,train,0.9573722468424597,0.9033867735470942
morgan_fingerprint,valid,0.7302877790749981,0.5805546649567169
rdkit_fingerprint,train,0.7320427629114321,0.6746693386773547
rdkit_fingerprint,valid,0.5559037795576369,0.4273805706957358
atom_pair_fingerprint,train,0.9944160618037399,0.9910420841683367
atom_pair_fingerprint,valid,0.7321633688854122,0.5698941968579673
topological_torsion_fingerprint,train,0.9318608609686568,0.8818036072144289
topological_torsion_fingerprint,valid,0.7447558701968104,0.620872074382815
avalon_fingerprint,train,0.9907237437976851,0.9881362725450902
avalon_fingerprint,valid,0.8414997281877111,0.7641872394998397
ecfp_skfp_fingerprint,train,0.9567154616649624,0.9017635270541082
ecfp_skfp_fingerprint,valid,0.7356034009813905,0.5846425136261623
layered_skfp_fingerprint,train,0.9876738711518908,0.9839478957915831
layered_skfp_fingerprint,valid,0.8499914889135614,0.7709201667201026
lingo_skfp_fingerprint,train,0.9582279188824926,0.9185971943887775
lingo_skfp_fingerprint,valid,0.7339080254540086,0.6062039115100993
mqns_skfp_fingerprint,train,0.9586681168116419,0.9411022044088176
mqns_skfp_fingerprint,valid,0.7895024575176175,0.6903655017633857
pattern_skfp_fingerprint,train,0.9635534220969242,0.9500200400801603
pattern_skfp_fingerprint,valid,0.7754176555106282,0.6619910227637064
secfp_skfp_fingerprint,train,0.9545542854180972,0.8983967935871744
secfp_skfp_fingerprint,valid,0.7676143655301676,0.6231965373517153
morgan_fingerprint,train,0.9578056974779217,0.9040080160320642
morgan_fingerprint,valid,0.7349052864519019,0.5823982045527413
rdkit_fingerprint,train,0.7307293922845955,0.6734268537074148
rdkit_fingerprint,valid,0.5640973859111068,0.4335524206476435
atom_pair_fingerprint,train,0.9937328122393568,0.990060120240481
atom_pair_fingerprint,valid,0.7340105979719211,0.5690926579031741
topological_torsion_fingerprint,train,0.9332984232048915,0.8867134268537075
topological_torsion_fingerprint,valid,0.750711704763851,0.6278454632895158
avalon_fingerprint,train,0.9899553512563263,0.987875751503006
avalon_fingerprint,valid,0.8467692391846044,0.76651170246874
ecfp_skfp_fingerprint,train,0.9580805778978306,0.9045090180360722
ecfp_skfp_fingerprint,valid,0.7333600949818805,0.5824783584482206
layered_skfp_fingerprint,train,0.9882942942293328,0.9846492985971944
layered_skfp_fingerprint,valid,0.8436837241942201,0.7651490862455915
lingo_skfp_fingerprint,train,0.9558700548048532,0.9136072144288577
lingo_skfp_fingerprint,valid,0.7338989485615391,0.6042000641231163
mqns_skfp_fingerprint,train,0.9589289259647515,0.9419639278557114
mqns_skfp_fingerprint,valid,0.7868373295946485,0.6910067329272203
pattern_skfp_fingerprint,train,0.9636076099377514,0.9494188376753507
pattern_skfp_fingerprint,valid,0.7720473034418963,0.6571016351394677
secfp_skfp_fingerprint,train,0.9568482673739029,0.9027254509018036
secfp_skfp_fingerprint,valid,0.7651111755342687,0.6219942289195255
morgan_fingerprint,train,0.9575824386693267,0.9030460921843687
morgan_fingerprint,valid,0.7315161675287646,0.5784706636742546
rdkit_fingerprint,train,0.7318434367822129,0.673186372745491
rdkit_fingerprint,valid,0.5587420788850355,0.4289034947098429
atom_pair_fingerprint,train,0.9940679942469097,0.9904008016032064
atom_pair_fingerprint,valid,0.7317847048348579,0.5670086566207118
topological_torsion_fingerprint,train,0.9325875337334504,0.8840881763527054
topological_torsion_fingerprint,valid,0.7447212827348166,0.6220743828150048
avalon_fingerprint,train,0.9899264678070923,0.9873947895791583
avalon_fingerprint,valid,0.8438888073598161,0.7635460083360052
ecfp_skfp_fingerprint,train,0.9577799327980678,0.9033667334669339
ecfp_skfp_fingerprint,valid,0.7331721814851255,0.5831997435075345
layered_skfp_fingerprint,train,0.9885535008954384,0.9850300601202405
layered_skfp_fingerprint,valid,0.8432217860837982,0.7672330875280539
lingo_skfp_fingerprint,train,0.9575408849133349,0.9165130260521042
lingo_skfp_fingerprint,valid,0.7337441642326391,0.6037191407502405
mqns_skfp_fingerprint,train,0.9593365564124299,0.9416432865731463
mqns_skfp_fingerprint,valid,0.7868369045353751,0.6900448861814684
pattern_skfp_fingerprint,train,0.9636816083138341,0.9498597194388777
pattern_skfp_fingerprint,valid,0.7741509193194814,0.6627124078230202
secfp_skfp_fingerprint,train,0.9568629393307726,0.9025250501002005
secfp_skfp_fingerprint,valid,0.7658178447487456,0.6235973068291119
morgan_fingerprint,train,0.9575397304718355,0.9032264529058116
morgan_fingerprint,valid,0.7326220306846699,0.5827989740301379
rdkit_fingerprint,train,0.7327201839776661,0.6755310621242485
rdkit_fingerprint,valid,0.5593894685992502,0.43026611093299133
atom_pair_fingerprint,train,0.9944381734577674,0.9913426853707414
atom_pair_fingerprint,valid,0.7343304686203386,0.5710965052901571
topological_torsion_fingerprint,train,0.9327051931601691,0.8843486973947896
topological_torsion_fingerprint,valid,0.7474652689751206,0.6215133055466495
avalon_fingerprint,train,0.9907132145734712,0.9886973947895792
avalon_fingerprint,valid,0.8467288283581559,0.7678743186918884
ecfp_skfp_fingerprint,train,0.9564940972582382,0.9014428857715431
ecfp_skfp_fingerprint,valid,0.7321728845069071,0.5837608207758898
layered_skfp_fingerprint,train,0.9878942279512781,0.9843887775551102
layered_skfp_fingerprint,valid,0.8468518482462396,0.770519397242706
lingo_skfp_fingerprint,train,0.9553402775672573,0.912184368737475
lingo_skfp_fingerprint,valid,0.7356944192189826,0.6035588329592818
mqns_skfp_fingerprint,train,0.9587721591235577,0.9412825651302605
mqns_skfp_fingerprint,valid,0.7899406767265434,0.6905258095543444
pattern_skfp_fingerprint,train,0.9637924903385606,0.9501803607214429
pattern_skfp_fingerprint,valid,0.7714373680695056,0.6580634818852196
secfp_skfp_fingerprint,train,0.9564909439040702,0.9022244488977956
secfp_skfp_fingerprint,valid,0.7682692716533652,0.6264026931708881
morgan_fingerprint,train,0.9571009099944406,0.902124248496994
morgan_fingerprint,valid,0.731580389458052,0.5827989740301379
rdkit_fingerprint,train,0.7329668005186786,0.6752705410821643
rdkit_fingerprint,valid,0.5632344041754989,0.43459442128887465
atom_pair_fingerprint,train,0.9941914634907782,0.9909418837675351
atom_pair_fingerprint,valid,0.7299640524171573,0.5679705033664636
topological_torsion_fingerprint,train,0.9326180705007203,0.8846092184368738
topological_torsion_fingerprint,valid,0.7483611041927698,0.6282462327669125
avalon_fingerprint,train,0.9899543329038121,0.9873547094188376
avalon_fingerprint,valid,0.8473151231824436,0.7693972427059955
