classes_AUPRC,classes_AUROC,classes_accuracy,classes_loss,classes_precision,classes_recall,loss,pathways_AUPRC,pathways_AUROC,pathways_accuracy,pathways_loss,pathways_precision,pathways_recall,superclasses_AUPRC,superclasses_AUROC,superclasses_accuracy,superclasses_loss,superclasses_precision,superclasses_recall,holdout,subset,feature_set
0.9998522400856018,0.9999998211860657,0.994189977645874,1.7517082596896216e-05,0.9787304401397705,0.9988282918930054,2.063557258225046e-05,0.9999956488609314,0.9999991655349731,0.9983882904052734,6.529867846438719e-07,0.999761164188385,0.9969635009765625,0.9999717473983765,0.9999996423721313,0.9969159364700317,2.461685880916775e-06,0.9960320591926575,0.997774064540863,0,subtrain,Auto-Correlation
0.9420920610427856,0.9966428875923157,0.9003581404685974,0.00018774185446090996,0.8784824013710022,0.9067440032958984,0.000281257729511708,0.9941275119781494,0.9981187582015991,0.9758853912353516,2.8140437279944308e-05,0.9794526100158691,0.9687995910644531,0.9797697067260742,0.9983237385749817,0.9493831992149353,6.542150367749855e-05,0.9520025849342346,0.9429957270622253,0,validation,Auto-Correlation
0.9377152919769287,0.9960918426513672,0.8971730470657349,0.00019791019440162927,0.8749615550041199,0.904214084148407,0.0003070260863751173,0.9929805994033813,0.9979450106620789,0.9742773175239563,3.3359981898684055e-05,0.9767948985099792,0.9679222702980042,0.976428210735321,0.9981797933578491,0.9437157511711121,7.58327660150826e-05,0.9461567997932434,0.940981924533844,0,test,Auto-Correlation
0.9998633861541748,0.9999998211860657,0.9935930371284485,1.8834856746252626e-05,0.9772581458091736,0.9993644952774048,2.2030553736840375e-05,0.9999960660934448,0.9999992847442627,0.9983087182044983,6.328011750156293e-07,0.99982088804245,0.9970429539680481,0.9999706149101257,0.9999997019767761,0.9968363046646118,2.5588715288904496e-06,0.9956377744674683,0.997952938079834,1,subtrain,Auto-Correlation
0.9414197206497192,0.9956800937652588,0.9006764888763428,0.0001969448203453794,0.8768865466117859,0.9090620279312134,0.0003026187769137323,0.9925084114074707,0.9979031682014465,0.9732590317726135,3.393228325876407e-05,0.9762782454490662,0.9672092199325562,0.9793205261230469,0.9982885718345642,0.9489852786064148,7.189717143774033e-05,0.9484174251556396,0.9457783699035645,1,validation,Auto-Correlation
0.9352695345878601,0.9957973957061768,0.8974913954734802,0.00021825573639944196,0.8708096146583557,0.9031335115432739,0.00033694534795358777,0.9925968050956726,0.9977084994316101,0.9717942476272583,3.525413558236323e-05,0.9742047190666199,0.9667788743972778,0.9756017923355103,0.9978556632995605,0.9435247778892517,8.343031367985532e-05,0.9454069137573242,0.9405367374420166,1,test,Auto-Correlation
0.9998462200164795,0.9999998211860657,0.9939512014389038,2.0652805687859654e-05,0.9724036455154419,0.9992850422859192,2.3777576643624343e-05,0.9999968409538269,0.999999463558197,0.9987663626670837,6.347310090859537e-07,0.9997215867042542,0.9976975917816162,0.999972939491272,0.9999996423721313,0.9970154166221619,2.4859525638021296e-06,0.996229887008667,0.9978336691856384,2,subtrain,Auto-Correlation
0.9396508932113647,0.9968328475952148,0.9013927578926086,0.00018903487944044173,0.8666059374809265,0.9072206020355225,0.0002911505289375782,0.9932464957237244,0.9978753328323364,0.9738957285881042,3.1513376598013565e-05,0.9765506386756897,0.9683358669281006,0.9778292179107666,0.99826580286026,0.9468364715576172,7.035675662336871e-05,0.9493043422698975,0.9437952041625977,2,validation,Auto-Correlation
0.9354236125946045,0.9961644411087036,0.8965363502502441,0.00020746486552525312,0.8641413450241089,0.9047861099243164,0.00032122276024892926,0.9931036829948425,0.9979379177093506,0.9726219177246094,3.3919182897079736e-05,0.975620687007904,0.9684939384460449,0.9754992723464966,0.9980633854866028,0.9430790543556213,7.983230898389593e-05,0.9417996406555176,0.9385652542114258,2,test,Auto-Correlation
0.999907374382019,0.9999998211860657,0.9943889379501343,1.5126153812161647e-05,0.9834681749343872,0.9993844032287598,1.782316576282028e-05,0.999996542930603,0.9999995231628418,0.9983087182044983,5.592111733676575e-07,0.9997612833976746,0.9973209500312805,0.9999785423278809,0.9999997019767761,0.997094988822937,2.1365221982705407e-06,0.9962515830993652,0.9982908964157104,3,subtrain,Auto-Correlation
0.9390212297439575,0.996398389339447,0.8975726366043091,0.00020800999482162297,0.878508985042572,0.9027336239814758,0.0003152911667712033,0.9934167861938477,0.9977077841758728,0.9742936491966248,3.184091474395245e-05,0.9747623801231384,0.9692661762237549,0.9786216020584106,0.9979815483093262,0.9475527405738831,7.558428478660062e-05,0.9488636255264282,0.942827582359314,3,validation,Auto-Correlation
0.9349067211151123,0.9952657222747803,0.8931618332862854,0.00021982773614581674,0.874305784702301,0.9005911350250244,0.0003361234557814896,0.9928296208381653,0.9977443814277649,0.9735769629478455,3.572050263755955e-05,0.9747377634048462,0.9681128263473511,0.9766561985015869,0.9978488683700562,0.9446708559989929,8.059183892328292e-05,0.9448592662811279,0.9415543079376221,3,test,Auto-Correlation
0.9998090267181396,0.9999997615814209,0.993215024471283,2.24771756620612e-05,0.9696158170700073,0.99940425157547,2.590925396361854e-05,0.9999959468841553,0.9999993443489075,0.9984281063079834,7.638882948413084e-07,0.9998010396957397,0.9971224069595337,0.9999682903289795,0.9999995231628418,0.9967965483665466,2.672238906598068e-06,0.9958541393280029,0.9977145195007324,4,subtrain,Auto-Correlation
0.9410127997398376,0.9966409802436829,0.9005969166755676,0.00017780529742594808,0.873367428779602,0.9084048271179199,0.0002708198153413832,0.9933234453201294,0.9982109665870667,0.9747712016105652,2.7460604542284273e-05,0.9782469272613525,0.9676830172538757,0.9780011177062988,0.9983744621276855,0.946597695350647,6.605457747355103e-05,0.9496350884437561,0.9415553212165833,4,validation,Auto-Correlation
0.9354470372200012,0.9963911771774292,0.8985738158226013,0.00019862467888742685,0.866686999797821,0.9028792977333069,0.00030545800109393895,0.9929311871528625,0.997866153717041,0.9729402661323547,3.161603308399208e-05,0.9762194752693176,0.9674140810966492,0.9757498502731323,0.9980191588401794,0.943779468536377,7.521580846514553e-05,0.9453974962234497,0.9392648339271545,4,test,Auto-Correlation
0.9998077154159546,0.9999997019767761,0.9934338927268982,2.1537887732847594e-05,0.9715747833251953,0.9990865588188171,2.5127881599473767e-05,0.9999945163726807,0.9999991655349731,0.9983087182044983,7.498950367335055e-07,0.9996815919876099,0.9968250393867493,0.9999548196792603,0.9999995231628418,0.9963985681533813,2.83743315776519e-06,0.9954371452331543,0.9972176551818848,5,subtrain,Auto-Correlation
0.9385398626327515,0.9969510436058044,0.8994030952453613,0.00018388309399597347,0.8754708170890808,0.9050381183624268,0.0002712853020057082,0.9943357110023499,0.9982817769050598,0.9759649634361267,2.5245930373785086e-05,0.9793590903282166,0.9686233997344971,0.979619562625885,0.9983977675437927,0.9493831992149353,6.214422319317237e-05,0.9517551064491272,0.9442633390426636,5,validation,Auto-Correlation
0.934855043888092,0.996584415435791,0.8952629566192627,0.00020342700008768588,0.8659473061561584,0.9028792977333069,0.0003133328864350915,0.9925597906112671,0.9978765249252319,0.9726219177246094,3.332641063025221e-05,0.9752675294876099,0.9668424129486084,0.9759642481803894,0.9980001449584961,0.945625901222229,7.66544762882404e-05,0.9465062618255615,0.9407275319099426,5,test,Auto-Correlation
0.9998359084129333,0.9999998211860657,0.9936328530311584,1.86995675903745e-05,0.9768304228782654,0.9989672303199768,2.183262404287234e-05,0.9999948143959045,0.9999991059303284,0.9981694221496582,7.122433771655778e-07,0.9996417760848999,0.9969831109046936,0.9999628067016602,0.999999463558197,0.9968960285186768,2.4187015696952585e-06,0.9960702061653137,0.9975749254226685,6,subtrain,Auto-Correlation
0.9411091208457947,0.9960855841636658,0.9006764888763428,0.0001865124941105023,0.8760159611701965,0.9071780443191528,0.0002773828455246985,0.9942829608917236,0.9984130859375,0.974532425403595,2.7377778678783216e-05,0.9773784875869751,0.9669841527938843,0.980043351650238,0.9983506798744202,0.9481098055839539,6.335599027806893e-05,0.9529855847358704,0.9421579241752625,6,validation,Auto-Correlation
0.9373993277549744,0.9958257079124451,0.898255467414856,0.0001954555482370779,0.8708233833312988,0.9028157591819763,0.00029937169165350497,0.9929956197738647,0.9979144930839539,0.9735133051872253,3.0186762160155922e-05,0.9753647446632385,0.9682398438453674,0.9761655926704407,0.9979003071784973,0.9441614747047424,7.369651575572789e-05,0.9472368359565735,0.9396464228630066,6,test,Auto-Correlation
0.9998656511306763,0.9999998211860657,0.9938318133354187,1.943748429766856e-05,0.9751201272010803,0.9994637370109558,2.2554464521817863e-05,0.9999958276748657,0.9999993443489075,0.9984281063079834,6.314446068245161e-07,0.999761164188385,0.9971813559532166,0.9999700784683228,0.9999996423721313,0.9967368245124817,2.482276158843888e-06,0.9959733486175537,0.997933030128479,7,subtrain,Auto-Correlation
0.9352750778198242,0.9952377080917358,0.895821750164032,0.0002043378772214055,0.8632290363311768,0.9027159810066223,0.00031868257792666554,0.9919182658195496,0.9974371194839478,0.972065269947052,3.7007634091423824e-05,0.9749158620834351,0.9651697874069214,0.9760151505470276,0.9977200031280518,0.9431754946708679,7.71202685427852e-05,0.9451956152915955,0.9391843676567078,7,validation,Auto-Correlation
0.9362215995788574,0.9959430694580078,0.8969820737838745,0.0002074899384751916,0.866187334060669,0.9035149216651917,0.00031930775730870664,0.9927510023117065,0.998012363910675,0.9727492928504944,3.429131174925715e-05,0.9749727845191956,0.9675411581993103,0.9766364693641663,0.9979506731033325,0.9440978169441223,7.751103839837015e-05,0.9438996315002441,0.9426990747451782,7,test,Auto-Correlation
0.9996631741523743,0.9999995231628418,0.9926379919052124,2.748598672042135e-05,0.9588009715080261,0.9990667700767517,3.192202348145656e-05,0.9999906420707703,0.9999985098838806,0.9984281063079834,9.802745353226783e-07,0.9995025992393494,0.9969239234924316,0.9999354481697083,0.9999991059303284,0.9963985681533813,3.449679070399725e-06,0.9949445128440857,0.9973766207695007,8,subtrain,Auto-Correlation
0.9420797228813171,0.9964404106140137,0.9033028483390808,0.00018116814317181706,0.8695026636123657,0.9130434989929199,0.0002704934449866414,0.9933270812034607,0.9980025291442871,0.9738161563873291,2.772156585706398e-05,0.9767535328865051,0.9675242304801941,0.979720950126648,0.9983498454093933,0.9509749412536621,6.144377402961254e-05,0.9516090154647827,0.9475232362747192,8,validation,Auto-Correlation
0.9381354451179504,0.9963696599006653,0.8979371190071106,0.00019448759849183261,0.8606626391410828,0.9080912470817566,0.00029032499878667295,0.993170976638794,0.9979336261749268,0.9717942476272583,2.80140320683131e-05,0.975110650062561,0.9655719995498657,0.977694034576416,0.9981780648231506,0.9472813010215759,6.78189389873296e-05,0.9471664428710938,0.9417451024055481,8,test,Auto-Correlation
0.9998406171798706,0.9999997615814209,0.9934736490249634,1.8761094906949438e-05,0.9762283563613892,0.9990467429161072,2.1979147277306765e-05,0.9999951124191284,0.9999992251396179,0.9982888102531433,7.232367238430015e-07,0.9996816515922546,0.9971818327903748,0.9999687671661377,0.9999996423721313,0.9966771602630615,2.4910152660595486e-06,0.9960119724273682,0.9976350665092468,9,subtrain,Auto-Correlation
0.9404162168502808,0.9962531924247742,0.9001193642616272,0.00017655799456406385,0.8796260356903076,0.9044327735900879,0.0002717370225582272,0.9927901029586792,0.997533917427063,0.9744528532028198,3.093150007771328e-05,0.9771817326545715,0.9689583778381348,0.9783912897109985,0.9981145858764648,0.9476323127746582,6.40287616988644e-05,0.9514407515525818,0.9426640272140503,9,validation,Auto-Correlation
0.9374139904975891,0.9962180256843567,0.8983191251754761,0.00019602361135184765,0.8764364123344421,0.9016716480255127,0.00030860205879434943,0.9921697378158569,0.9974622130393982,0.9716032147407532,3.449954965617508e-05,0.9745214581489563,0.9669694304466248,0.9759728908538818,0.9980790615081787,0.9433974027633667,7.811026443960145e-05,0.94525545835495,0.9388832449913025,9,test,Auto-Correlation
0.999920666217804,0.9999998211860657,0.99504554271698,2.0237919670762494e-05,0.9770755171775818,0.999642550945282,2.2930518753128126e-05,0.9999961853027344,0.9999994039535522,0.9985275864601135,7.122353054000996e-07,0.9997811913490295,0.9974398016929626,0.9999927282333374,0.9999998211860657,0.9982689619064331,1.9768888250837335e-06,0.9973423480987549,0.999423623085022,0,subtrain,Atom Pair (2048b)
0.9452561736106873,0.9968747496604919,0.9083963632583618,0.00019365073239896446,0.871099054813385,0.9179442524909973,0.0002854210906662047,0.9941086769104004,0.998348593711853,0.9754078984260559,2.7318534193909727e-05,0.9788393974304199,0.9695141315460205,0.9816232919692993,0.998520016670227,0.9560684561729431,6.443162419600412e-05,0.9543532133102417,0.9507870674133301,0,validation,Atom Pair (2048b)
0.9421056509017944,0.9965630769729614,0.903476357460022,0.00021088970242999494,0.8654932379722595,0.9157185554504395,0.0003155479789711535,0.9933942556381226,0.9981474280357361,0.9744683504104614,3.17922058457043e-05,0.9761524200439453,0.9698278307914734,0.9796421527862549,0.998395562171936,0.9541576504707336,7.285787432920188e-05,0.9531518816947937,0.9510302543640137,0,test,Atom Pair (2048b)
0.9979912042617798,0.9999960064888,0.987385094165802,3.7933361454633996e-05,0.9403728246688843,0.9938234686851501,4.4124146370450035e-05,0.999967098236084,0.9999942779541016,0.9980898499488831,2.015875907090958e-06,0.9993221163749695,0.9947209358215332,0.9999114274978638,0.9999988079071045,0.9970154166221619,4.169313797319774e-06,0.9958887696266174,0.9965617060661316,1,subtrain,Atom Pair (2048b)
0.9376869201660156,0.9968851208686829,0.8973338603973389,0.00014278660819400102,0.867661714553833,0.9003256559371948,0.00021279481006786227,0.9932044148445129,0.9982045292854309,0.9729406833648682,2.184559343731962e-05,0.9795224666595459,0.9608575105667114,0.979932427406311,0.9986804723739624,0.9495424032211304,4.8366990085924044e-05,0.9571139216423035,0.9386230111122131,1,validation,Atom Pair (2048b)
0.93492192029953,0.9971622228622437,0.896345317363739,0.0001499564095865935,0.8630304336547852,0.897095263004303,0.0002231766120530665,0.9935462474822998,0.998345673084259,0.9722399115562439,2.203820076829288e-05,0.9784563779830933,0.9606809616088867,0.9790464639663696,0.9983490109443665,0.9495097398757935,5.115660314913839e-05,0.9566965103149414,0.9385652542114258,1,test,Atom Pair (2048b)
0.9999439120292664,0.9999998807907104,0.9955430030822754,1.8457894839229994e-05,0.9787142872810364,0.999880850315094,2.0867244529654272e-05,0.9999974966049194,0.9999996423721313,0.9986668825149536,6.114531174716831e-07,0.999681830406189,0.9978762269020081,0.9999948143959045,0.9999999403953552,0.9983882904052734,1.7958141143026296e-06,0.9974614381790161,0.9995826482772827,2,subtrain,Atom Pair (2048b)
0.9456954598426819,0.9966040253639221,0.9104655981063843,0.0001967553689610213,0.8768682479858398,0.9181030988693237,0.0002993968373630196,0.9941257238388062,0.998234212398529,0.9758853912353516,2.962997132271994e-05,0.9768333435058594,0.9703992009162903,0.9805170297622681,0.9984767436981201,0.9544767141342163,7.276490214280784e-05,0.9523202776908875,0.951108992099762,2,validation,Atom Pair (2048b)
0.940609335899353,0.9962649941444397,0.9053864479064941,0.00021413600188679993,0.8702941536903381,0.9139388799667358,0.0003206566034350544,0.9934328198432922,0.9981117844581604,0.9754870533943176,3.2633084629196674e-05,0.9762954711914062,0.9705901145935059,0.9793510437011719,0.9982082843780518,0.9530115723609924,7.383730553556234e-05,0.9526355862617493,0.9516662359237671,2,test,Atom Pair (2048b)
0.9999365210533142,0.9999998211860657,0.99522465467453,2.0327272068243474e-05,0.9758720993995667,0.9999205470085144,2.3131267880671658e-05,0.9999966025352478,0.9999994039535522,0.9984480142593384,7.075755661389849e-07,0.9998010993003845,0.9975987672805786,0.999992847442627,0.9999998807907104,0.998109757900238,2.097433025483042e-06,0.9968880414962769,0.9995230436325073,3,subtrain,Atom Pair (2048b)
0.945921778678894,0.9974215626716614,0.9049741625785828,0.00019644513668026775,0.8668574690818787,0.9147329926490784,0.00028785798349417746,0.9945470690727234,0.998387336730957,0.9766812324523926,2.6757936211652122e-05,0.9783792495727539,0.9702985882759094,0.9819331169128418,0.9987183809280396,0.9545562863349915,6.493234832305461e-05,0.9508339762687683,0.9518924951553345,3,validation,Atom Pair (2048b)
0.9435667991638184,0.996832549571991,0.902584969997406,0.00020744466746691614,0.8654481768608093,0.9149558544158936,0.00031124454108066857,0.9936368465423584,0.9981834888458252,0.9730676412582397,3.0856561352266e-05,0.9750272035598755,0.9672235250473022,0.9795558452606201,0.9982560276985168,0.9528842568397522,7.29874664102681e-05,0.9498410820960999,0.950203537940979,3,test,Atom Pair (2048b)
0.9999197125434875,0.9999998807907104,0.9949261546134949,2.1527419448830187e-05,0.9733016490936279,0.9998013973236084,2.4150454919436015e-05,0.9999971389770508,0.999999463558197,0.9985674023628235,6.732573183398927e-07,0.9997414946556091,0.9976780414581299,0.999993085861206,1.0,0.9982291460037231,1.9455244455457432e-06,0.9974808096885681,0.9993640184402466,4,subtrain,Atom Pair (2048b)
0.9474186897277832,0.997120201587677,0.9079188108444214,0.00019142708333674818,0.8718335628509521,0.9186527132987976,0.00028532976284623146,0.9940709471702576,0.9982070326805115,0.9757262468338013,2.7861922717420384e-05,0.9781320095062256,0.9695886969566345,0.9811201095581055,0.9987362027168274,0.9560684561729431,6.694537296425551e-05,0.9549405574798584,0.9521310329437256,4,validation,Atom Pair (2048b)
0.9412108063697815,0.9968116879463196,0.9071692228317261,0.00021135304996278137,0.8657235503196716,0.9179431796073914,0.0003149377298541367,0.9933720827102661,0.9979626536369324,0.9731312990188599,3.097374064964242e-05,0.974868893623352,0.9683669209480286,0.9788599014282227,0.998302161693573,0.952629566192627,7.270094647537917e-05,0.9515275359153748,0.9488043785095215,4,test,Atom Pair (2048b)
0.9999174475669861,0.9999997615814209,0.9952843189239502,2.061490340565797e-05,0.9742403626441956,0.9996028542518616,2.347894769627601e-05,0.9999959468841553,0.9999994039535522,0.9983882904052734,7.039592446744791e-07,0.9996817708015442,0.9974401593208313,0.9999881982803345,0.9999998807907104,0.9979307055473328,2.1566852410614956e-06,0.9971232414245605,0.9988473057746887,5,subtrain,Atom Pair (2048b)
0.9447567462921143,0.9973121285438538,0.9089534282684326,0.00019258042448200285,0.8747451901435852,0.9206929206848145,0.00028159230714663863,0.9947240948677063,0.9985365867614746,0.9770792126655579,2.487317760824226e-05,0.9804502725601196,0.9720391035079956,0.9803138971328735,0.9986428022384644,0.9552725553512573,6.414543895516545e-05,0.9580996632575989,0.95086270570755,5,validation,Atom Pair (2048b)
0.9410371780395508,0.9964116811752319,0.9055774807929993,0.0002103291917592287,0.8634125590324402,0.914065957069397,0.0003127819509245455,0.9934136867523193,0.9980830550193787,0.9747866988182068,3.0589773814426735e-05,0.9764585494995117,0.9695737957954407,0.9788971543312073,0.9980761408805847,0.9530115723609924,7.186262519098818e-05,0.9531140327453613,0.9489315748214722,5,test,Atom Pair (2048b)
0.9998959898948669,0.9999998807907104,0.9947072863578796,1.5083434846019372e-05,0.9829643964767456,0.9993247389793396,1.766022978699766e-05,0.9999945163726807,0.9999991059303284,0.9983087182044983,7.929576781862124e-07,0.9998406767845154,0.9966258406639099,0.9999901056289673,0.9999999403953552,0.997950553894043,1.7810430108511355e-06,0.9969842433929443,0.9988471269607544,6,subtrain,Atom Pair (2048b)
0.9447884559631348,0.9950395226478577,0.9065658450126648,0.00016916437016334385,0.8928682208061218,0.9125773906707764,0.0002532439830247313,0.9943668246269226,0.9983180165290833,0.975328266620636,2.554746242822148e-05,0.9788410663604736,0.9692857265472412,0.9815046787261963,0.9981141090393066,0.9553521871566772,5.843950202688575e-05,0.9597234725952148,0.9485142230987549,6,validation,Atom Pair (2048b)
0.9416890144348145,0.9955160617828369,0.9036673903465271,0.00017742406635079533,0.8890067934989929,0.9051674604415894,0.000267997122136876,0.993756890296936,0.9981995820999146,0.9735769629478455,2.7523656171979383e-05,0.9762499332427979,0.9686844944953918,0.97998046875,0.9979843497276306,0.95097416639328,6.304311682470143e-05,0.9572506546974182,0.9441617727279663,6,test,Atom Pair (2048b)
0.9998697638511658,0.9999998211860657,0.9948068261146545,2.5400859158253297e-05,0.9662340879440308,0.9996822476387024,2.863579720724374e-05,0.9999960064888,0.9999993443489075,0.9984679222106934,7.839634008632856e-07,0.9995425343513489,0.9974989295005798,0.9999881982803345,0.9999998807907104,0.997950553894043,2.4455703169223852e-06,0.996709406375885,0.9993242621421814,7,subtrain,Atom Pair (2048b)
0.9405858516693115,0.9958972334861755,0.9040191173553467,0.0002071212511509657,0.8618751168251038,0.9132782816886902,0.00031154375756159425,0.9930785894393921,0.9979352951049805,0.9735773801803589,3.206624023732729e-05,0.9764686822891235,0.9679467082023621,0.9789009690284729,0.9980135560035706,0.9519299864768982,7.216781523311511e-05,0.948225200176239,0.9492805600166321,7,validation,Atom Pair (2048b)
0.9381866455078125,0.9961278438568115,0.9013752937316895,0.0002211687242379412,0.8591641783714294,0.9147015810012817,0.00033090944634750485,0.9931175708770752,0.9979332089424133,0.9730039238929749,3.265863051638007e-05,0.9749456644058228,0.9689385890960693,0.9779520630836487,0.9981496930122375,0.9500827789306641,7.700406422372907e-05,0.9459785223007202,0.9477232098579407,7,test,Atom Pair (2048b)
0.9999066591262817,0.9999998211860657,0.9945878982543945,2.389900510024745e-05,0.9694449305534363,0.9998014569282532,2.699367905734107e-05,0.9999960660934448,0.9999994039535522,0.9984081983566284,7.741052172605123e-07,0.9997214674949646,0.9973009824752808,0.9999904632568359,0.9999998807907104,0.9979107975959778,2.31743297263165e-06,0.9966109991073608,0.9993839263916016,8,subtrain,Atom Pair (2048b)
0.9470927715301514,0.9970642328262329,0.9089534282684326,0.00018725733389146626,0.864741861820221,0.9213098883628845,0.00027919988497160375,0.9937080144882202,0.9981188774108887,0.975487470626831,2.9168140827096067e-05,0.9752929210662842,0.971653163433075,0.9824450016021729,0.9984692335128784,0.956784725189209,6.262046372285113e-05,0.9543469548225403,0.9557127952575684,8,validation,Atom Pair (2048b)
0.940901517868042,0.9969654083251953,0.9025213122367859,0.00021123212354723364,0.8574997186660767,0.9164177179336548,0.00031335774110630155,0.9932128190994263,0.9979571104049683,0.9733222723007202,3.105122232227586e-05,0.9756300449371338,0.9688750505447388,0.979493260383606,0.998146116733551,0.9519928693771362,7.106049451977015e-05,0.9494210481643677,0.9490587711334229,8,test,Atom Pair (2048b)
0.9999183416366577,0.9999998807907104,0.9948266744613647,2.107166983478237e-05,0.9750561714172363,0.9998610019683838,2.389184373896569e-05,0.9999955892562866,0.9999992251396179,0.9983684420585632,7.204255894066591e-07,0.9997612237930298,0.9971818327903748,0.9999905824661255,0.9999997615814209,0.9980102777481079,2.095333456963999e-06,0.9969074130058289,0.9993640780448914,9,subtrain,Atom Pair (2048b)
