classes_AUPRC,classes_AUROC,classes_accuracy,classes_loss,classes_precision,classes_recall,loss,pathways_AUPRC,pathways_AUROC,pathways_accuracy,pathways_loss,pathways_precision,pathways_recall,superclasses_AUPRC,superclasses_AUROC,superclasses_accuracy,superclasses_loss,superclasses_precision,superclasses_recall,holdout,subset,feature_set
0.9997618198394775,0.9999995231628418,0.9928369522094727,2.621696148707997e-05,0.9636147618293762,0.9993049502372742,3.0149387384881265e-05,0.9999943971633911,0.9999989867210388,0.9983485341072083,7.626304636687564e-07,0.9997612237930298,0.9971619844436646,0.999951958656311,0.9999992847442627,0.9964184761047363,3.164435156577383e-06,0.9950623512268066,0.9972971081733704,0,subtrain,"Extended Connectivity (2r, 2048b)"
0.9353788495063782,0.9964289665222168,0.8942300081253052,0.0001974800106836483,0.8543587327003479,0.9053936004638672,0.00029656809056177735,0.993986189365387,0.998245358467102,0.9738957285881042,2.7578762455959804e-05,0.9777581691741943,0.9667354822158813,0.9765657186508179,0.9983273148536682,0.9442896842956543,7.147308497224003e-05,0.9448932409286499,0.9392590522766113,0,validation,"Extended Connectivity (2r, 2048b)"
0.9334825873374939,0.9968365430831909,0.8936712145805359,0.00020723957277368754,0.8526347279548645,0.9050403833389282,0.0003180987841915339,0.9930592179298401,0.9979698657989502,0.9713485240936279,3.1731222406961024e-05,0.9737616777420044,0.9665247797966003,0.9748658537864685,0.9982718229293823,0.9404686093330383,7.922869554022327e-05,0.9396892189979553,0.9383744597434998,0,test,"Extended Connectivity (2r, 2048b)"
0.9997929930686951,0.9999997615814209,0.9929563403129578,2.568188756413292e-05,0.96494460105896,0.9993247389793396,2.95499758067308e-05,0.9999949932098389,0.9999991059303284,0.9982092380523682,7.232540610857541e-07,0.9996418952941895,0.9971223473548889,0.9999587535858154,0.9999995827674866,0.9961996078491211,3.139610498692491e-06,0.9947293400764465,0.9977343082427979,1,subtrain,"Extended Connectivity (2r, 2048b)"
0.9357052445411682,0.996473491191864,0.8933545351028442,0.00020372559083625674,0.855413556098938,0.9035819172859192,0.00031168502755463123,0.9927306175231934,0.9979188442230225,0.9716673493385315,3.3188582165166736e-05,0.9753382802009583,0.9671298265457153,0.976435661315918,0.998339056968689,0.9416633248329163,7.505794201279059e-05,0.9404268860816956,0.9387819766998291,1,validation,"Extended Connectivity (2r, 2048b)"
0.9324353933334351,0.9963154792785645,0.8913791179656982,0.0002151986991520971,0.8524078130722046,0.9023072719573975,0.0003299244272056967,0.993022084236145,0.9979311227798462,0.9716032147407532,3.3188258385052904e-05,0.9742899537086487,0.9652544260025024,0.974466860294342,0.9980902671813965,0.9407232999801636,8.153564704116434e-05,0.9395464658737183,0.9379928708076477,1,test,"Extended Connectivity (2r, 2048b)"
0.9998719692230225,0.9999997615814209,0.9936328530311584,1.785698623280041e-05,0.9783944487571716,0.999146044254303,2.0844336177106015e-05,0.9999967217445374,0.999999463558197,0.9984281063079834,6.209216962815844e-07,0.9997016191482544,0.9975983500480652,0.9999727010726929,0.9999996423721313,0.9966970682144165,2.3637237518414622e-06,0.996150016784668,0.9976348876953125,2,subtrain,"Extended Connectivity (2r, 2048b)"
0.936943769454956,0.9955601692199707,0.8965380191802979,0.00019879730825778097,0.8748169541358948,0.9015012979507446,0.00030961897573433816,0.9934235215187073,0.9979204535484314,0.9738957285881042,3.136392842861824e-05,0.9758303165435791,0.9676216244697571,0.9753847122192383,0.9978571534156799,0.9430959224700928,7.919784547993913e-05,0.9468281269073486,0.9385483860969543,2,validation,"Extended Connectivity (2r, 2048b)"
0.9326647520065308,0.9954400062561035,0.8912517428398132,0.00021526054479181767,0.8732463717460632,0.8981122374534607,0.0003349878534208983,0.9924814701080322,0.9976615905761719,0.9727492928504944,3.442787055973895e-05,0.9745952486991882,0.9674140810966492,0.9735890626907349,0.9977710843086243,0.9402775764465332,8.532208448741585e-05,0.9416880011558533,0.9366573095321655,2,test,"Extended Connectivity (2r, 2048b)"
0.9998138546943665,0.9999997615814209,0.9933145046234131,2.65753005805891e-05,0.9648588299751282,0.9993844032287598,3.056148125324398e-05,0.9999955892562866,0.9999992251396179,0.9982490539550781,7.131019970074703e-07,0.999622106552124,0.9973804950714111,0.9999634027481079,0.9999996423721313,0.9965975284576416,3.276664074292057e-06,0.9948115944862366,0.9983505010604858,3,subtrain,"Extended Connectivity (2r, 2048b)"
